mfcc1_sma3Mean,mfcc2_sma3Mean,mfcc3_sma3Mean,mfcc4_sma3Mean,F0semitoneFrom27_5Hz_sma3nzMean,F1frequency_sma3nzMean,turnText,speaker,startTime,endTime,duration,mp3url,turnCount,inferredSpeakerRole,inferredSpeakerName,predictedClassIndex
20.1545738648,5.6165416102,23.9090051558,6.2113343437,15.2993262237,661.226940488," Oh yeah. You know how I feel. I think we're all hybrids of some sort, unless you're in some really remote place that's, you know, that didn't ever see outside influences. I'm a carny, I like to say. Oh, you get me excited there, Michael. To",SPEAKER_00,3742.0,3759.26,17.26,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,749,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
19.174137177,-5.8215843885,16.0568760777,-1.4726627962,12.6750443846,678.5272742308, look,SPEAKER_03,3759.26,3759.78,0.52,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,750,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
32.1934798846,9.2283057038,10.2265792582,-5.5595414704,24.0786123846,664.4221980769, like,"SPEAKER_03, SPEAKER_00",3759.78,3760.3,0.52,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,751,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
35.3541131133,15.6304789783,25.1464528896,1.6626405119,12.5131434387,682.1392133187, a little burn on. That's,SPEAKER_03,3760.3,3763.27,2.97,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,752,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
11.0107863102,-5.7053407257,21.7626660148,-0.5425993446,25.4941625016,710.0324215016," right. Amazing. Goddamn amazing. Okay, so, so back on, back on this idea of others, though. And so, I don't like to qualify others. I like to, I like people to bring in the idea of. Or get, I like to get to the idea of what that concept is for people. And so it can be inclusive of you have like ETS, ghosts, entities, you know, it can be all encompassing. It's very rainbow, isn't it? So, aside from dreaming, where do you land with the idea of things that are other than us that are different than us in the fact that non human, I guess is where I'm going, that are non human.",SPEAKER_00,3763.27,3824.0,60.73,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,753,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
17.7924648494,-2.0514611308,17.3088987441,9.8205979526,8.0305894144,420.8333000102, Are you asking me what I make of,SPEAKER_02,3824.0,3826.53,2.53,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,754,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
28.1673983108,8.5944324298,28.463823737,-3.6459821655,19.6663530807,614.068462868," it? Yeah, I mean, what do you, what do you make of it? Yeah, of that, those kinds of things. And we've already mentioned grace. And we know your papa is balls deep into",SPEAKER_00,3826.53,3840.36,13.83,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,755,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
30.290556184,-7.0095493208,20.3092433,14.476930994,4.62699492,670.6846584, all,"SPEAKER_00, SPEAKER_02",3840.36,3840.86,0.5,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,756,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
12.7498685066,4.409080672,36.885926276,7.6909905742,18.3394868626,826.1797840044, that balls,SPEAKER_02,3840.86,3842.37,1.51,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,757,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
1.8965747315,6.4150585538,9.4898259769,3.7834795023,1.2133794872,715.4753653846, deep,"SPEAKER_02, SPEAKER_00",3842.37,3843.14,0.77,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,758,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
18.9034771492,9.3412849639,32.7408225972,-1.7884800937,18.7251119606,615.872941405," right. So, where do you stand and like I said, I don't qualify this so this really can represent the full gamut of ideas of other than what we are a parent humans right apparent chromagnam, you know. Like I said, this could be entities, it could be evil spirits, it could be EBEs, you know, AI. What are what's your idea on others, especially as",SPEAKER_00,3843.14,3877.1,33.96,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,759,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
24.3736328678,4.8265076389,18.3653019574,10.6885554966,11.0285751299,618.3757074," an atheist. Maybe I think it depends more on where you were, how you were raised and where you were born in terms of geological locations. I think again, if I was somewhere like in the Middle East, I would think I was experiencing like like the gin is like talking to me, which is on because I had it. I've had one of those",SPEAKER_02,3877.1,3899.69,22.59,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,760,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
4.3377097966,0.4253808644,2.3303736271,0.1475393695,0.0,127.0073518644, experiences,"SPEAKER_02, SPEAKER_00",3899.69,3900.88,1.19,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,761,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
26.4894472376,14.9043592212,16.4661519446,4.9671558032,16.8744665773,613.9155215759, before too. But that,"SPEAKER_00, SPEAKER_02",3900.88,3902.49,1.61,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,762,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
15.3316151652,-0.6411956011,25.2363211783,14.7690847655,7.638683292,624.2004161516," was, yeah,",SPEAKER_02,3902.49,3903.26,0.77,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,763,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
33.2114481429,-7.1982929143,11.82682485,0.1461119357,26.4106141429,460.5659, that,"SPEAKER_02, SPEAKER_00",3903.26,3903.54,0.28,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,764,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
21.1914512978,2.2311454857,10.5787099779,1.9408946993,10.6943197656,694.5212446741,'s provocative. Tell us about,SPEAKER_00,3903.54,3905.47,1.93,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,765,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
23.9527159996,4.7179016771,17.5305419141,4.847698063,11.1295750932,524.7613924695," it. Well, I explained this sort of experience to a friend of mine without even knowing what the gin was. But this sort of thing actually woke me up one day or one night by strangling me. I woke up a coughing and hacking up next to the bed there really scared the old lady next to",SPEAKER_02,3905.47,3925.76,20.29,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,766,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
25.9355762889,19.8205952792,20.8266457416,1.8606647258,17.4695222978,635.632471546, me there. Did you get a visual of it? What was,SPEAKER_01,3925.76,3928.92,3.16,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,767,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
41.744771625,-2.1009202438,21.0677816375,1.018293,29.294668125,801.95898125, going,"SPEAKER_01, SPEAKER_00",3928.92,3929.24,0.32,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,768,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
32.705136141,10.6563821343,35.1190992196,9.056308941,19.1631935812,553.6414420085, on with it,SPEAKER_00,3929.24,3929.75,0.51,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,769,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
24.1045289857,18.3906146857,18.0169039762,20.8954647505,4.265750619,806.31131,?,"SPEAKER_00, SPEAKER_01, SPEAKER_02",3929.75,3930.17,0.42,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,770,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
22.1924948205,12.7555456709,26.1763461833,11.1128568332,9.0422850789,589.2830680129, It was,SPEAKER_02,3930.17,3931.32,1.15,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,771,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
30.1707803226,4.5113131044,18.7342875049,3.9494284926,13.0138810888,496.9560713345, evil looking. What,"SPEAKER_02, SPEAKER_00",3931.32,3934.34,3.02,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,772,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
30.91167912,12.6314632778,4.118602589,20.904748888,4.72086944,696.297342, made,SPEAKER_02,3934.34,3934.85,0.51,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,773,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
23.4078715074,7.1112222121,9.7314791881,-2.6992756923,12.007854839,731.3180045091," it everything. Oh, oh so kind",SPEAKER_00,3934.85,3937.37,2.52,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,774,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
31.5565237727,19.6864654591,12.0723736655,7.5095859409,6.9029644545,856.3087818182, of,"SPEAKER_00, SPEAKER_02",3937.37,3937.81,0.44,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,775,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
22.769934906,7.9086305208,24.8594824373,13.407416463,10.8931306204,710.2266117128, almost classical glowing red eyes like a,SPEAKER_02,3937.81,3941.53,3.72,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,776,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
21.4839976363,11.2947081063,21.4743655601,4.8704551729,6.1181052097,712.5203835108," fucking genie. Yeah,","SPEAKER_02, SPEAKER_00",3941.53,3944.3,2.77,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,777,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
21.6335565652,5.3548622848,8.0309412575,-0.1316375281,8.1987759891,535.8253060321, and there goes the dogs,SPEAKER_02,3944.3,3948.76,4.46,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,778,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
27.0880333759,3.0297509303,19.8983923682,-3.1022137168,18.0894382073,608.1148549459,. I think Lucian was agreeing with you. But what made you settle on Jen that that was possibly a gen? Well,SPEAKER_00,3948.76,3957.37,8.61,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,779,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
21.7979304083,6.1131815014,10.8739752547,10.6475675559,9.1799473299,583.1334546067,", it didn't come for me. It came from a friend of mine who sort of made that. That he had that notion rather in his head that that's what it was. That's what that figure was. This was a time when I didn't know what that was at all. I didn't know it had to do with some sort of Middle Eastern sort of entity or spirit. Whatever you want to classify that as that demonic sort of thing, I guess.",SPEAKER_02,3957.37,3985.0,27.63,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,780,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
22.8471527135,12.0032006307,30.4110145309,-0.2115277232,19.1269725107,591.8854401975, And so the person that was next to you. Did you did they have any experience with it or it was just you,SPEAKER_00,3985.0,3993.11,8.11,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,781,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
26.4606737338,9.356529855,15.2520447726,-3.707792818,12.7056857882,624.6253364935, freaking out.,"SPEAKER_00, SPEAKER_02",3993.11,3994.0,0.89,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,782,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
26.9796968569,11.1381240199,32.6056522559,8.8968425217,9.7913002454,645.7501024657, I'm a baby. Yeah. No,SPEAKER_02,3994.0,3996.42,2.42,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,783,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
28.6092869203,2.2311329849,26.4408362735,3.4907200151,17.4089771497,651.2590411508, feedback.,"SPEAKER_02, SPEAKER_00",3996.42,3997.76,1.34,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,784,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
35.1796581667,-10.4379280667,33.3848681667,-1.621401975,2.31926425,577.3919616667, No,SPEAKER_00,3997.76,3998.0,0.24,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,785,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
8.4117784139,-1.1445705368,9.1085425097,8.0548248581,0.0,385.861136129,",","SPEAKER_00, SPEAKER_02",3998.0,3998.63,0.63,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,786,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
17.3319811506,6.7343489766,13.2238629975,10.562742694,8.4723958245,340.6176771731, they didn't give a shit.,SPEAKER_02,3998.63,4001.0,2.37,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,787,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
20.6143302978,5.2371103865,19.5279495978,-2.2128047321,14.0915942287,442.3195353084, Have you on that note? Have you ever been known to be a sleepwalker or sleep,SPEAKER_00,4001.0,4007.93,6.93,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,788,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
17.5522124375,3.1355966723,3.0900602645,5.9461527405,7.0283652296,533.2161328086, talker? I can systematically say,SPEAKER_01,4007.93,4013.98,6.05,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,789,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
22.4068114722,3.3586993266,13.5959823432,8.0692170431,7.9800671783,572.1915773134, no. No sleepwalk. No that no sleep,SPEAKER_02,4013.98,4018.51,4.53,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,790,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
12.4713246836,7.4488293557,11.2669908426,10.5293641475,1.7202741148,772.8151219672, talking,"SPEAKER_02, SPEAKER_00",4018.51,4019.72,1.21,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,791,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
34.4418166905,4.0422855444,35.7822490265,-13.4658694294,23.1263619259,546.8732947355,. No,SPEAKER_00,4019.72,4020.36,0.64,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,792,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
28.9612109825,7.529962293,24.9262493525,7.3197382885,10.9285139449,693.13606409,", I'm not an ambient","SPEAKER_00, SPEAKER_02",4020.36,4023.43,3.07,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,793,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
24.4937412692,8.3252734815,21.2681551921,1.896794558,11.3468270284,753.6629462696,. No. None of those things that I know of,SPEAKER_02,4023.43,4026.69,3.26,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,794,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
28.3349047022,5.0900822162,28.6627040655,2.1433242721,17.8662184377,592.5439935995,. I love the stories with ambient where people have like a whole different sex life,SPEAKER_00,4026.69,4031.43,4.74,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,795,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
22.7457066336,4.1593163753,13.7948429107,9.2118028974,11.4797890177,520.2170926145," going. That's actually has happened when I'll be honest with you back when I was like in high school. I think I must have been a senior. I was dating this girl and her parents were one of them was a pharmacist. I don't know if it was the mom or the dad, but. I mean, they had a, you know, that a collection of all sorts of pills. And they and they did have ambient. And this girl was dating gave me a few when I took one. And I was also drinking that night and let's just say it ended with me in tears in my",SPEAKER_02,4031.43,4068.18,36.75,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,796,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
21.0581541003,11.4765402752,19.5477246935,-5.0631374241,20.857359648,682.1010727967, bed. That sounds like a terrible,SPEAKER_00,4068.18,4071.36,3.18,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,797,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
25.3063439883,3.1126201675,18.8543513293,12.6874201805,10.3023307783,556.7403836148, trip. It sounds like an ambient,SPEAKER_02,4071.36,4073.18,1.82,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,798,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
