mfcc1_sma3Mean,mfcc2_sma3Mean,mfcc3_sma3Mean,mfcc4_sma3Mean,F0semitoneFrom27_5Hz_sma3nzMean,F1frequency_sma3nzMean,turnText,speaker,startTime,endTime,duration,mp3url,turnCount,inferredSpeakerRole,inferredSpeakerName,predictedClassIndex,binaryAction,multiAction,multiActionLLM
30.0583942247,-1.8631973998,-1.2708191603,-4.4962514405,29.4270787113,734.0146035954,"'re speaking these clear languages. So one of the things I always will say is when we look at this period, we need to look at the language of the time and what people said at the time and the like. And I think once we do that, it will also lead to the lesson of romanticizing. And the other is African Americans and others have always protested these spaces. Look at those voices, too. And thanks to Digital Humanities and Digitization, we can access these things for free now. So you can read Library of Congress site, ""Cronklin America,"" the black newspapers who are commenting on these monuments. You can see the Library of Congress's website, UAs, Digital Humanities site for the library. These documents are now accessible. You might have to read 19th century handwriting,",SPEAKER_03,2330.11,2375.7,45.59,https://pdst.fm/e/chrt.fm/track/D33B1E/traffic.megaphone.fm/ADLM9924637739.mp3?updated=1651350594,102,guest,Hillary Green,,0,0.0,Problem-Solution
20.1542744743,-11.4716268632,-11.5588154133,-8.5148359268,30.3754911486,776.3791185278," though, but","SPEAKER_03, SPEAKER_06",2375.7,2376.44,0.74,https://pdst.fm/e/chrt.fm/track/D33B1E/traffic.megaphone.fm/ADLM9924637739.mp3?updated=1651350594,103,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,1,,
31.3157128183,1.7512284378,1.0517347044,-8.1387858029,28.2586016143,758.1292661616, they are accessible. And we can read and see and demystify the narratives that were created because there's power in telling the story and telling the narrative. And we need to change the narrative to be more truer and inclusive of the why happened at the time. And we need to be more inspired by the,SPEAKER_03,2376.44,2395.91,19.47,https://pdst.fm/e/chrt.fm/track/D33B1E/traffic.megaphone.fm/ADLM9924637739.mp3?updated=1651350594,104,guest,Hillary Green,,0,0.0,Call-to-Action
17.4299712297,6.6626487181,9.0644637626,-4.8394729719,2.3968460645,747.6614280645, way,"SPEAKER_03, SPEAKER_01",2395.91,2396.52,0.61,https://pdst.fm/e/chrt.fm/track/D33B1E/traffic.megaphone.fm/ADLM9924637739.mp3?updated=1651350594,105,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,1,,
30.0875747309,-4.0963380113,18.202528392,-0.823485419,15.5997211682,633.2755819802, that we can do this. And we need to be more inspired by the way that we can do this. And we need to be more inspired by the way that we can do this. And we need to be more inspired by,SPEAKER_01,2396.52,2405.9,9.38,https://pdst.fm/e/chrt.fm/track/D33B1E/traffic.megaphone.fm/ADLM9924637739.mp3?updated=1651350594,106,host,John Hammanry,,0,0.0,Problem-Solution
-18.453703625,24.209838875,25.7936188,4.0262174937,0.0,836.921425, the,"SPEAKER_01, SPEAKER_03",2405.9,2406.06,0.16,https://pdst.fm/e/chrt.fm/track/D33B1E/traffic.megaphone.fm/ADLM9924637739.mp3?updated=1651350594,107,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,1,,
30.5836790658,-3.0599777973,-1.8938461764,-8.3848455385,30.2930253254,726.8816038388, way that we can do this. And we need to be more inspired by the way that we can do this. And we need to be more inspired by the way that we can do this. And we need to be more inspired by the way that we can do this. And we need to be more inspired by the way that we can do this. And we need to be more inspired by the way that we can do this. And we need to be more inspired by the way that we can do this. And we need to be more inspired by the way that we can do this. And we need to be more inspired by the way that we can do this. And we need to be more inspired by,SPEAKER_03,2406.06,2432.1,26.04,https://pdst.fm/e/chrt.fm/track/D33B1E/traffic.megaphone.fm/ADLM9924637739.mp3?updated=1651350594,108,guest,Hillary Green,,0,0.0,Problem-Solution
17.7315974484,7.1881539337,16.3461878109,9.8229830825,9.6071120682,673.4261213741, the way that we can do this. And we need to be more inspired by the way that we can do this. And we need to be more inspired by the way that we can do this. And we need to be more inspired by the way that we can do this. And we need to be more inspired by the way that we can do this. And we need to be more inspired by the way that we can do this,SPEAKER_01,2432.1,2448.28,16.18,https://pdst.fm/e/chrt.fm/track/D33B1E/traffic.megaphone.fm/ADLM9924637739.mp3?updated=1651350594,109,host,John Hammanry,,0,0.0,Problem-Solution
14.9175709329,5.6298535071,18.385576,8.1814582071,6.0722770714,542.1145535714,.,"SPEAKER_01, SPEAKER_06",2448.28,2448.56,0.28,https://pdst.fm/e/chrt.fm/track/D33B1E/traffic.megaphone.fm/ADLM9924637739.mp3?updated=1651350594,110,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,1,,
23.6564610881,3.7889851465,19.7443247005,6.9540063497,10.7869823095,720.0070431431, And we need to be more inspired by the way that we can do this. And we need to be more inspired by the way that we can do this. And we need to be more inspired by the way that we can do this. And we need to be more inspired by the way that we can do this.,SPEAKER_01,2448.56,2460.56,12.0,https://pdst.fm/e/chrt.fm/track/D33B1E/traffic.megaphone.fm/ADLM9924637739.mp3?updated=1651350594,111,host,John Hammanry,,0,0.0,Problem-Solution
